Time,Aadc,AdB,AuV,A2hcounts,LnA2hcounts,EioktoJ,EdB,Emarse,Tdur,Trise,hcounts,AF,RA,Clust,Heat
"18669,679",150,"45,2","182,7","12,2","0,10094",374003,"55,7","611558,1",55,23,15,272,"7,943",2,1
"18669,689",33,"32,1","40,2","40,2",0,1615,"32,1","40188,4",1,1,1,1000,"40,200",0,1
"18669,787",51,"35,9","62,1","8,9","0,06219",99779,50,"315877,4",37,12,7,189,"5,175",0,1
"18673,790",46,35,56,14,"0,08303",50533,47,"224796,1",21,10,4,190,"5,600",0,1
"18674,432",45,"34,8","54,8","54,8","0,31015",3003,"34,8","54802,4",1,2,1,1000,"27,400",0,1
"18680,106",33,"32,1","40,2","40,2",0,1615,"32,1","40188,4",1,1,1,1000,"40,200",0,1
"18717,550",40,"33,8","48,7","24,4","0,09619",613118,"57,9","783018,3",300,1,2,6,"48,700",0,1
"18733,122",44,"34,6","53,6","10,7","0,05754",101797,"50,1","319055,7",58,50,5,86,"1,072",0,1
"18734,580",100,"41,7","121,8","2,6","0,02359",1269774,61,"1126842,4",351,34,47,133,"3,582",0,1
"18737,190",61,"37,4","74,3","1,8","0,01463",1173458,"60,7","1083262,5",411,146,42,102,"0,509",0,1
"18741,391",39,"33,5","47,5","11,9","0,04176",232643,"53,7","482330,7",122,1,4,32,"47,500",0,1
"18741,646",35,"32,6","42,6","42,6","0,05884",1817,"32,6","42624,1",1,1,1,1000,"42,600",0,1
"18747,098",48,"35,3","58,5","19,5","0,1249",30105,"44,8","173508,4",11,5,3,272,"11,700",0,1
"18747,784",40,"33,8","48,7",7,"0,02748",168375,"52,3","410335,7",90,83,7,77,"0,587",0,1
"18748,148",78,"39,6",95,"6,8","0,06144",366834,"55,6","605668,5",121,12,14,115,"7,917",0,1
"18771,708",49,"35,5","59,7","11,9","0,07906",116019,"50,6","340615,5",57,9,5,87,"6,633",0,1
"18777,849",41,34,"49,9","8,3","0,03618",19114,"42,8","138251,9",15,10,6,400,"4,990",0,1
"18786,189",48,"35,3","58,5","29,2","0,18735",33466,"45,2","182938,2",10,10,2,200,"5,850",0,1
"18788,353",57,"36,8","69,4","11,6","0,09109",48484,"46,9","220190,5",23,19,6,260,"3,653",0,1
"18796,563",35,"32,6","42,6","21,3","0,02942",7063,"38,5","84039,1",4,5,2,500,"8,520",0,1
"18798,185",46,35,56,56,"0,33213",3138,35,"56020,2",1,1,1,1000,"56,000",0,1
"18799,844",43,"34,4","52,4","52,4","0,26469",2742,"34,4","52366,7",1,1,1,1000,"52,400",0,1
"18806,122",68,"38,4","82,8","16,6","0,1446",122962,"50,9","350658,9",35,1,5,142,"82,800",0,1
"18812,638",131,"44,1","159,5","8,9","0,07659",835773,"59,2",914206,128,15,18,140,"10,633",0,1
"18815,990",42,"34,2","51,1","12,8","0,06029",29719,"44,7","172392,9",18,9,4,222,"5,678",0,1
"18834,267",44,"34,6","53,6","10,7","0,05754",117289,"50,7","342474,9",56,6,5,89,"8,933",0,1
"18834,273",42,"34,2","51,1","25,6","0,12058",39913,46,"199783,5",16,1,2,125,"51,100",0,1
"18837,653",72,"38,9","87,7",8,"0,07092",286132,"54,6","534912,8",85,21,11,129,"4,176",0,1
"18842,962",34,"32,3","41,4","41,4","0,02985",1714,"32,3","41406,2",1,1,1,1000,"41,400",0,1
"18846,260",82,40,"99,9","14,3","0,13003",781054,"58,9","883772,5",181,12,7,38,"8,325",0,1
"18849,405",39,"33,5","47,5","15,8","0,05568",111708,"50,5","334227,2",60,1,3,50,"47,500",0,1
"18855,552",34,"32,3","41,4","10,4","0,00746",38290,"45,8","195678,8",23,1,4,173,"41,400",0,1
"18859,380",154,"45,5","187,5","12,5","0,1027",1168432,"60,7","1080940,3",116,29,15,129,"6,466",3,1
"18867,838",37,"33,1","45,1","11,3","0,0286",140394,"51,5","374692,1",72,5,4,55,"9,020",0,1
"18875,900",63,"37,7","76,7","25,6","0,21554",61594,"47,9","248180,5",15,1,3,200,"76,700",0,1
"18878,227",48,"35,3","58,5","11,7","0,07494",65152,"48,1","255248,6",29,20,5,172,"2,925",0,1
"18879,288",33,"32,1","40,2","40,2",0,1615,"32,1","40188,4",1,1,1,1000,"40,200",0,1
"18894,957",48,"35,3","58,5","9,7","0,06245",90010,"49,5","300016,6",35,12,6,171,"4,875",0,1
"18895,012",38,"33,3","46,3","46,3","0,14108",2142,"33,3","46277,5",1,1,1,1000,"46,300",0,1
"18901,076",33,"32,1","40,2","40,2",0,1615,"32,1","40188,4",1,1,1,1000,"40,200",0,1
"18903,007",49,"35,5","59,7","8,5","0,05647",192659,"52,8","438929,1",89,22,7,78,"2,714",0,1
"18905,467",35,"32,6","42,6","42,6","0,05884",1817,"32,6","42624,1",1,1,1,1000,"42,600",0,1
"18928,196",46,35,56,14,"0,08303",109638,"50,4","331116,5",39,17,4,102,"3,294",0,1
"18938,651",85,"40,3","103,5","10,4","0,09461",576944,"57,6","759568,3",112,11,10,89,"9,409",0,1
"18944,242",36,"32,8","43,8","21,9","0,04351",24987,44,"158074,2",13,1,2,153,"43,800",0,1
"18951,106",60,"37,3","73,1","14,6","0,11957",94244,"49,7","306992,2",25,6,5,200,"12,183",0,1
"18973,216",52,36,"63,3","4,5","0,03248",391740,"55,9","625891,6",183,33,14,76,"1,918",0,1
"18978,155",67,"38,2","81,6","3,5","0,03079",978411,"59,9","989146,5",348,21,23,66,"3,886",0,1
"18985,348",150,"45,2","182,7","6,8","0,05608",1120512,"60,5","1058542,2",129,15,27,209,"12,180",3,1
"18986,994",36,"32,8","43,8","43,8","0,08701",1922,"32,8","43841,9",1,1,1,1000,"43,800",0,1
"18988,157",40,"33,8","48,7","12,2","0,04809",222600,"53,5",471805,120,1,4,33,"48,700",0,1
"18994,468",35,"32,6","42,6","42,6","0,05884",1817,"32,6","42624,1",1,2,1,1000,"21,300",0,1
"19003,836",181,"46,9","220,4","5,5","0,04255",2782513,"64,4","1668086,6",541,20,40,73,"11,020",0,1
"19003,912",39,"33,5","47,5","23,7","0,08353",908698,"59,6","953256,4",435,1,2,4,"47,500",0,1
"19003,924",35,"32,6","42,6","42,6","0,05884",1817,"32,6","42624,1",1,1,1,1000,"42,600",0,1
"19003,995",108,"42,4","131,5","5,7","0,05155",1288690,"61,1","1135204,8",294,113,23,78,"1,164",0,1
"19004,001",101,"41,8",123,"12,3","0,11186",879446,"59,4","937787,8",182,12,10,54,"10,250",0,1
"19004,004",42,"34,2","51,1","25,6","0,12058",14968,"41,8","122341,9",6,1,2,333,"51,100",0,1
"19004,093",39,"33,5","47,5","15,8","0,05568",21065,"43,2","145138,2",10,6,3,300,"7,917",0,1
"19004,098",46,35,56,"18,7","0,11071",20685,"43,2","143822,6",9,1,3,333,"56,000",0,1
"19004,285",35,"32,6","42,6","21,3","0,02942",908,"29,6","30139,8",1,1,2,2000,"42,600",0,1
"19005,140",35,"32,6","42,6","21,3","0,02942",15891,42,"126058,6",9,9,2,222,"4,733",0,1
"19005,376",81,"39,9","98,6","19,7","0,17959",133561,"51,3","365460,2",22,6,5,227,"16,433",0,1
"19005,511",70,"38,6","85,2","12,2","0,10743",181693,"52,6","426254,4",42,9,7,166,"9,467",0,1
"19011,048",39,"33,5","47,5","47,5","0,16705",2256,"33,5","47495,4",1,1,1,1000,"47,500",0,1
"19011,109",152,"45,3","185,1","13,2","0,1091",1150074,"60,6","1072415,2",108,23,14,129,"8,048",0,1
"19019,201",37,"33,1","45,1","45,1","0,11441",2030,"33,1","45059,7",1,1,1,1000,"45,100",0,1
"19032,730",43,"34,4","52,4","13,1","0,06617",37173,"45,7","192802,2",16,16,4,250,"3,275",0,1
"19038,144",44,"34,6","53,6","53,6","0,28768",2871,"34,6","53584,5",1,1,1,1000,"53,600",0,1
"19048,959",43,"34,4","52,4","17,5","0,08823",95816,"49,8","309542,1",45,45,3,66,"1,164",0,1
"19049,901",57,"36,8","69,4",5,"0,03904",447696,"56,5","669100,8",160,37,14,87,"1,876",0,1
"19066,281",38,"33,3","46,3","15,4","0,04703",36595,"45,6","191298,8",19,6,3,157,"7,717",0,1
"19066,590",33,"32,1","40,2","40,2",0,1615,"32,1","40188,4",1,1,1,1000,"40,200",0,1
"19081,648",225,"48,8",274,"8,6","0,05999",2402332,"63,8","1549945,8",173,30,32,184,"9,133",3,1
"19082,037",33,"32,1","40,2","40,2",0,1615,"32,1","40188,4",1,1,1,1000,"40,200",0,1
"19084,862",76,"39,3","92,6","15,4","0,13904",497157,57,"705093,6",105,19,6,57,"4,874",0,1
"19087,921",197,"47,6","239,9",16,"0,11911",1768472,"62,5","1329839,2",120,20,15,125,"11,995",2,1
"19088,164",34,"32,3","41,4","41,4","0,02985",1714,"32,3","41406,2",1,1,1,1000,"41,400",0,1
"19089,486",50,"35,7","60,9","15,2","0,10388",47590,"46,8","218151,4",16,7,4,250,"8,700",0,1
"19098,533",67,"38,2","81,6","10,2","0,08852",119538,"50,8","345742,6",36,9,8,222,"9,067",0,1
"19101,651",42,"34,2","51,1","25,6","0,12058",13081,"41,2","114372,3",5,1,2,400,"51,100",0,1
"19104,769",51,"35,9","62,1","3,5","0,02418",243449,"53,9","493405,1",114,59,18,157,"1,053",0,1
"19126,368",36,"32,8","43,8","43,8","0,08701",1922,"32,8","43841,9",1,2,1,1000,"21,900",0,1
"19127,265",39,"33,5","47,5","47,5","0,16705",2256,"33,5","47495,4",1,1,1,1000,"47,500",0,1
"19138,623",63,"37,7","76,7","19,2","0,16166",69852,"48,4","264295,1",23,16,4,173,"4,794",0,1
"19141,682",104,"42,1","126,7",7,"0,06377",469593,"56,7","685268,4",124,12,18,145,"10,558",0,1
"19144,779",34,"32,3","41,4","41,4","0,02985",1714,"32,3","41406,2",1,1,1,1000,"41,400",0,1
"19161,531",49,"35,5","59,7","8,5","0,05647",299965,"54,8","547690,4",113,17,7,61,"3,512",0,1
"19171,832",33,"32,1","40,2","40,2",0,1615,"32,1","40188,4",1,1,1,1000,"40,200",0,1
"19176,152",48,"35,3","58,5","11,7","0,07494",472292,"56,7",687235,205,197,5,24,"0,297",0,1
"19179,738",37,"33,1","45,1",15,"0,03814",7490,"38,7","86543,1",6,6,3,500,"7,517",0,1
"19185,633",48,"35,3","58,5","3,4","0,02204",324863,"55,1","569967,7",166,2,17,102,"29,250",0,1
"19195,856",44,"34,6","53,6","53,6","0,28768",2871,"34,6","53584,5",1,1,1,1000,"53,600",0,1
"19199,699",34,"32,3","41,4","41,4","0,02985",1714,"32,3","41406,2",1,1,1,1000,"41,400",0,1
"19201,951",48,"35,3","58,5","14,6","0,09367",39279,"45,9","198188,5",16,11,4,250,"5,318",0,1
"19208,701",35,"32,6","42,6","42,6","0,05884",1817,"32,6","42624,1",1,1,1,1000,"42,600",0,1
"19225,086",59,"37,1","71,9","14,4","0,11621",65015,"48,1","254981,2",22,13,5,227,"5,531",0,1
"19241,096",202,"47,8",246,"6,2","0,04529",1845530,"62,7","1358502,7",203,30,40,197,"8,200",3,1
"19244,792",43,"34,4","52,4","17,5","0,08823",77154,"48,9","277765,8",35,2,3,85,"26,200",0,1
"19272,775",39,"33,5","47,5","5,9","0,02088",155982,"51,9","394945,6",97,82,8,82,"0,579",0,1
"19289,541",102,"41,9","124,2","11,3","0,10259",317928,55,"563851,5",49,24,11,224,"5,175",0,1
"19294,854",38,"33,3","46,3","15,4","0,04703",13195,"41,2","114868,3",10,1,3,300,"46,300",0,1
"19298,213",59,"37,1","71,9","10,3","0,083",115327,"50,6","339597,8",36,8,7,194,"8,988",0,1
"19313,090",43,"34,4","52,4","8,7","0,04412",48884,"46,9","221097,9",28,13,6,214,"4,031",0,1
"19313,533",100,"41,7","121,8","11,1","0,10079",198884,53,"445964,5",47,12,11,234,"10,150",0,1
"19317,458",77,"39,4","93,8","18,8","0,16946",80928,"49,1","284478,4",21,9,5,238,"10,422",0,1
"19320,536",35,"32,6","42,6","21,3","0,02942",857,"29,3","29278,6",1,1,2,2000,"42,600",0,1
"19339,584",46,35,56,"9,3","0,05536",235510,"53,7","485294,2",105,56,6,57,"1,000",0,1
"19378,158",50,"35,7","60,9","15,2","0,10388",51610,"47,1","227178,4",19,20,4,210,"3,045",0,1
"19391,120",53,"36,2","64,5","32,3","0,23689",17642,"42,5","132821,7",6,6,2,333,"10,750",0,1
"19391,122",39,"33,5","47,5","11,9","0,04176",162205,"52,1","402746,5",112,11,4,35,"4,318",0,1
"19391,135",40,"33,8","48,7","48,7","0,19237",2373,"33,8","48713,2",1,1,1,1000,"48,700",0,1
"19398,018",78,"39,6",95,"9,5","0,08602",200971,53,"448298,4",44,24,10,227,"3,958",0,1
"19398,937",46,35,56,14,"0,08303",40810,"46,1","202015,8",19,1,4,210,"56,000",0,1
"19407,379",219,"48,5","266,7","7,6","0,05407",2612352,"64,2","1616277,3",195,30,35,179,"8,890",3,1
"19412,991",80,"39,8","97,4","12,2","0,11069",179160,"52,5","423272,6",50,15,8,160,"6,493",0,1
"19412,992",39,"33,5","47,5","23,7","0,08353",9926,40,"99627,9",5,2,2,400,"23,750",0,1
"19421,535",40,"33,8","48,7","48,7","0,19237",2373,"33,8","48713,2",1,1,1,1000,"48,700",0,1
"19451,031",49,"35,5","59,7","7,5","0,04941",205161,"53,1","452946,6",91,32,8,87,"1,866",0,1
"19458,427",57,"36,8","69,4","13,9","0,10931",55657,"47,5","235916,7",21,6,5,238,"11,567",0,1
"19459,192",35,"32,6","42,6","42,6","0,05884",1817,"32,6","42624,1",1,1,1,1000,"42,600",0,1
"19462,582",41,34,"49,9","12,5","0,05427",16849,"42,3","129801,8",11,12,4,363,"4,158",0,1
"19466,455",52,36,"63,3","15,8","0,11368",86386,"49,4","293914,9",29,11,4,137,"5,755",0,1
"19470,677",37,"33,1","45,1","11,3","0,0286",56093,"47,5",236839,28,1,4,142,"45,100",0,1
"19486,543",70,"38,6","85,2","14,2","0,12533",46732,"46,7",216176,17,17,6,352,"5,012",0,1
"19495,404",51,"35,9","62,1","10,4","0,07255",112202,"50,5",334966,40,20,6,150,"3,105",0,1
"19503,641",148,"45,1","180,2","5,8","0,04841",875097,"59,4","935466,5",196,15,31,158,"12,013",0,1
"19504,780",59,"37,1","71,9","14,4","0,11621",66159,"48,2","257213,1",20,10,5,250,"7,190",0,1
"19515,149",63,"37,7","76,7","19,2","0,16166",89808,"49,5",299679,21,1,4,190,"76,700",0,1
"19521,708",44,"34,6","53,6","5,4","0,02877",235796,"53,7","485588,1",109,10,10,91,"5,360",0,1
"19528,397",49,"35,5","59,7","14,9","0,09883",57149,"47,6","239057,9",22,22,4,181,"2,714",0,1
"19558,832",140,"44,6","170,5","24,4","0,20645",1598934,62,"1264489,7",111,6,7,63,"28,417",0,1
"19566,215",35,"32,6","42,6","42,6","0,05884",1817,"32,6","42624,1",1,1,1,1000,"42,600",0,1
"19566,698",34,"32,3","41,4","41,4","0,02985",1714,"32,3","41406,2",1,1,1,1000,"41,400",0,1
"19573,953",39,"33,5","47,5","23,7","0,08353",7941,39,"89109,9",4,1,2,500,"47,500",0,1
"19580,384",35,"32,6","42,6","42,6","0,05884",1817,"32,6","42624,1",1,1,1,1000,"42,600",0,1
"19587,635",33,"32,1","40,2","40,2",0,1615,"32,1","40188,4",1,1,1,1000,"40,200",0,1
"19589,204",113,"42,8","137,6","7,6","0,06838",1048284,"60,2","1023857,6",162,32,18,111,"4,300",0,1
"19599,793",81,"39,9","98,6","14,1","0,12828",136865,"51,4","369952,1",33,11,7,212,"8,964",0,1
"19600,315",47,"35,2","57,2","57,2","0,35364",3276,"35,2",57238,1,1,1,1000,"57,200",0,1
"19601,995",35,"32,6","42,6","42,6","0,05884",1817,"32,6","42624,1",1,1,1,1000,"42,600",0,1
"19602,054",35,"32,6","42,6","21,3","0,02942",30887,"44,9","175747,7",18,1,2,111,"42,600",0,1
"19624,006",60,"37,3","73,1","73,1","0,59784",5339,"37,3","73069,8",1,2,1,1000,"36,550",0,1
"19632,070",36,"32,8","43,8","43,8","0,08701",1922,"32,8","43841,9",1,1,1,1000,"43,800",0,1
"19644,807",43,"34,4","52,4","52,4","0,26469",2742,"34,4","52366,7",1,1,1,1000,"52,400",0,1
"19651,464",40,"33,8","48,7","16,2","0,06412",199590,53,"446754,4",105,1,3,28,"48,700",0,1
"19655,143",83,"40,1","101,1","11,2","0,10248",206908,"53,2","454871,1",41,22,9,219,"4,595",0,1
"19662,537",56,"36,7","68,2","22,7","0,17628",31190,"44,9","176606,4",9,1,3,333,"68,200",0,1
"19671,697",37,"33,1","45,1","22,5","0,05721",12759,"41,1","112956,6",7,1,2,285,"45,100",0,1
"19674,006",33,"32,1","40,2","20,1",0,808,"29,1","28417,5",1,1,2,2000,"40,200",0,1
"19684,194",184,47,"224,1","6,6","0,05054",2342445,"63,7","1530504,9",226,15,34,150,"14,940",0,1
"19727,267",66,"38,1","80,4","4,2","0,03648",377926,"55,8","614756,9",124,19,19,153,"4,232",0,1
"19759,196",48,"35,3","58,5","14,6","0,09367",51382,"47,1","226676,7",20,20,4,200,"2,925",0,1
"19760,287",88,"40,6","107,2","15,3","0,14012",213331,"53,3","461878,1",36,11,7,194,"9,745",0,1
"19768,794",54,"36,4","65,8","21,9","0,16416",47874,"46,8","218800,8",14,1,3,214,"65,800",0,1
"19772,095",76,"39,3","92,6","15,4","0,13904",133690,"51,3","365636,4",25,10,6,240,"9,260",0,1
"19788,896",46,35,56,"9,3","0,05536",49856,47,"223284,5",29,15,6,206,"3,733",0,1
"19788,897",78,"39,6",95,"9,5","0,08602",477786,"56,8",691221,113,12,10,88,"7,917",0,1
"19788,937",33,"32,1","40,2","20,1",0,8076,"39,1",89864,5,1,2,400,"40,200",0,1
"19788,959",39,"33,5","47,5","15,8","0,05568",21426,"43,3","146376,2",10,1,3,300,"47,500",0,1
"19797,448",52,36,"63,3","31,7","0,22737",107802,"50,3","328332,3",37,2,2,54,"31,650",0,1
"19797,490",54,"36,4","65,8","16,4","0,12312",34393,"45,4","185454,4",12,9,4,333,"7,311",0,1
"19798,515",66,"38,1","80,4",10,"0,08664",97506,"49,9","312258,8",32,12,8,250,"6,700",0,1
"19808,593",40,"33,8","48,7","16,2","0,06412",20764,"43,2","144095,6",10,6,3,300,"8,117",0,1
"19828,121",132,"44,1","160,8","12,4","0,10664",921371,"59,6","959880,7",116,20,13,112,"8,040",0,1
"19848,396",76,"39,3","92,6","18,5","0,16685",169968,"52,3","412271,7",36,2,5,138,"46,300",0,1
"19853,511",45,"34,8","54,8","18,3","0,10338",51999,"47,2","228032,5",22,23,3,136,"2,383",0,1
"19859,814",39,"33,5","47,5","11,9","0,04176",33746,"45,3","183700,7",21,2,4,190,"23,750",0,1
"19865,214",94,"41,2","114,5","10,4","0,09516",429332,"56,3","655234,3",90,10,11,122,"11,450",0,1
"19876,002",40,"33,8","48,7","16,2","0,06412",21800,"43,4","147647,3",16,1,3,187,"48,700",0,1
"19901,372",37,"33,1","45,1","45,1","0,11441",2030,"33,1","45059,7",1,1,1,1000,"45,100",0,1
"19930,149",35,"32,6","42,6","10,7","0,01471",135502,"51,3","368106,1",79,36,4,50,"1,183",0,1
"19930,152",146,45,"177,8","5,6","0,04647",2772678,"64,4","1665135,9",334,40,32,95,"4,445",0,1
"19962,826",155,"45,5","188,8","3,4","0,02813",2408503,"63,8","1551935,4",433,52,55,127,"3,631",0,1
"19964,266",49,"35,5","59,7","59,7","0,39531",3561,"35,5","59673,7",1,1,1,1000,"59,700",0,1
"19966,691",36,"32,8","43,8","21,9","0,04351",65431,"48,2",255795,35,1,2,57,"43,800",0,1
"19978,281",41,34,"49,9","16,6","0,07235",17188,"42,4",131104,8,5,3,375,"9,980",0,1
"19996,726",42,"34,2","51,1","25,6","0,12058",24360,"43,9","156077,2",10,1,2,200,"51,100",0,1
"20015,860",39,"33,5","47,5","23,7","0,08353",9023,"39,6","94990,7",4,1,2,500,"47,500",0,1
"20015,860",83,"40,1","101,1","10,1","0,09223",164254,"52,2","405282,8",49,15,10,204,"6,740",0,1
"20030,093",41,34,"49,9",25,"0,10853",34063,"45,3","184560,5",14,1,2,142,"49,900",0,1
"20035,308",115,"42,9","140,1",14,"0,12484",777686,"58,9",881865,112,25,10,89,"5,604",2,1
"20035,310",155,"45,5","188,8","7,6","0,06188",1805425,"62,6","1343661,1",165,15,25,151,"12,587",0,1
"20062,413",46,35,56,28,"0,16607",49102,"46,9","221589,9",19,1,2,105,"56,000",0,1
"20081,495",33,"32,1","40,2","20,1",0,35532,"45,5","188500,3",22,1,2,90,"40,200",0,1
"20083,472",44,"34,6","53,6","26,8","0,14384",16050,"42,1","126689,4",7,2,2,285,"26,800",0,1
"20084,904",8718,"80,5",10617,"18,4","0,00968",2716768078,"94,3","52122625,4",4014,43,576,143,"246,907",0,1
"20084,908",38,"33,3","46,3","15,4","0,04703",388179,"55,9","623040,4",302,303,3,9,"0,153",0,1
"20095,514",38,"33,3","46,3","46,3","0,14108",2142,"33,3","46277,5",1,1,1,1000,"46,300",0,1
"20099,499",58,37,"70,6","14,1","0,11279",65486,"48,2","255902,6",21,15,5,238,"4,707",0,1
"20102,109",89,"40,7","108,4","15,5","0,14173",151709,"51,8",389499,40,5,7,175,"21,680",0,1
"20108,240",34,"32,3","41,4","41,4","0,02985",1714,"32,3","41406,2",1,1,1,1000,"41,400",0,1
"20116,510",37,"33,1","45,1",9,"0,02288",274886,"54,4","524295,3",160,1,5,31,"45,100",0,1
"20129,413",81,"39,9","98,6","14,1","0,12828",92643,"49,7","304372,6",24,9,7,291,"10,956",0,1
"20137,275",59,"37,1","71,9",12,"0,09684",86102,"49,4","293431,3",30,23,6,200,"3,126",0,1
"20146,899",51,"35,9","62,1","12,4","0,08706",435829,"56,4","660173,3",183,2,5,27,"31,050",0,1
"20150,447",36,"32,8","43,8","43,8","0,08701",1922,"32,8","43841,9",1,1,1,1000,"43,800",0,1
"20157,644",104,"42,1","126,7","15,8","0,14349",253244,54,"503233,4",35,4,8,228,"31,675",0,1
"20159,217",33,"32,1","40,2","40,2",0,1615,"32,1","40188,4",1,1,1,1000,"40,200",0,1
"20159,564",56,"36,7","68,2","13,6","0,10577",110639,"50,4","332624,1",36,11,5,138,"6,200",0,1
"20167,183",42,"34,2","51,1",17,"0,08039",14436,"41,6","120148,3",10,1,3,300,"51,100",0,1
"20173,475",70,"38,6","85,2",17,"0,1504",132546,"51,2",364068,30,10,5,166,"8,520",0,1
"20181,352",44,"34,6","53,6","13,4","0,07192",311322,"54,9","557962,2",142,7,4,28,"7,657",0,1
"20181,353",1453,65,"1769,5","8,5","0,0182",150071853,"81,8","12250381,8",1759,49,208,118,"36,112",0,1
"20201,431",35,"32,6","42,6","42,6","0,05884",1817,"32,6","42624,1",1,1,1,1000,"42,600",0,1
"20209,461",34,"32,3","41,4","41,4","0,02985",1714,"32,3","41406,2",1,1,1,1000,"41,400",0,1
"20220,494",35,"32,6","42,6","42,6","0,05884",1817,"32,6","42624,1",1,1,1,1000,"42,600",0,1
"20231,694",36,"32,8","43,8",11,"0,02175",47712,"46,8","218431,7",27,19,4,148,"2,305",0,1
"20231,700",55,"36,5",67,"13,4","0,10217",65487,"48,2","255904,9",23,6,5,217,"11,167",0,1
"20231,907",33,"32,1","40,2","20,1",0,14536,"41,6","120565,2",9,1,2,222,"40,200",0,1
"20245,780",59,"37,1","71,9",12,"0,09684",104960,"50,2","323974,8",35,8,6,171,"8,988",0,1
"20280,855",61,"37,4","74,3","24,8","0,20479",32020,"45,1","178942,3",10,6,3,300,"12,383",0,1
"20285,996",39,"33,5","47,5","47,5","0,16705",2256,"33,5","47495,4",1,1,1,1000,"47,500",0,1
"20287,119",210,"48,2","255,7","8,8","0,06381",2228354,"63,5","1492767,1",173,16,29,167,"15,981",3,1
"20302,621",35,"32,6","42,6","42,6","0,05884",1817,"32,6","42624,1",1,1,1,1000,"42,600",0,1
"20315,486",57,"36,8","69,4","23,1","0,18218",35408,"45,5","188169,5",9,1,3,333,"69,400",0,1
"20315,535",88,"40,6","107,2","11,9","0,10898",152781,"51,8","390871,8",38,11,9,236,"9,745",0,1
"20315,816",63,"37,7","76,7",11,"0,09238",1412484,"61,5","1188479,8",468,434,7,14,"0,177",0,1
"20316,352",40,"33,8","48,7","16,2","0,06412",32291,"45,1","179697,7",22,23,3,136,"2,117",0,1
"20316,393",50,"35,7","60,9","20,3","0,13851",118263,"50,7","343894,2",36,1,3,83,"60,900",0,1
"20370,502",34,"32,3","41,4","41,4","0,02985",1714,"32,3","41406,2",1,1,1,1000,"41,400",0,1
"20374,974",135,"44,3","164,4","16,4","0,14088",1273683,"61,1","1128575,5",117,15,10,85,"10,960",0,1
"20377,379",39,"33,5","47,5","11,9","0,04176",13258,"41,2","115142,9",9,1,4,444,"47,500",0,1
"20410,323",53,"36,2","64,5","9,2","0,06768",1113184,"60,5","1055075,5",505,505,7,13,"0,128",0,1
"20410,361",110,"42,5",134,"33,5","0,30099",150596,"51,8","388067,6",17,17,4,235,"7,882",0,1
"20430,861",42,"34,2","51,1",17,"0,08039",17539,"42,4","132435,9",9,10,3,333,"5,110",0,1
"20440,026",61,"37,4","74,3","14,9","0,12287",108092,"50,3","328773,5",30,10,5,166,"7,430",0,1
"20442,292",49,"35,5","59,7","11,9","0,07906",30213,"44,8","173818,1",16,1,5,312,"59,700",0,1
"20442,767",110,"42,5",134,"16,7","0,1505",1143318,"60,6","1069260,7",196,15,8,40,"8,933",0,1
"20450,507",141,"44,7","171,7","14,3","0,12102",670594,"58,3","818898,1",72,24,12,166,"7,154",0,1
"20450,842",66,"38,1","80,4","16,1","0,13863",92155,"49,6","303569,6",24,11,5,208,"7,309",0,1
"20450,849",44,"34,6","53,6","17,9","0,09589",35246,"45,5","187739,5",15,15,3,200,"3,573",0,1
"20450,912",43,"34,4","52,4","8,7","0,04412",35298,"45,5","187877,7",20,1,6,300,"52,400",0,1
"20450,920",50,"35,7","60,9","10,1","0,06925",70032,"48,5","264636,5",24,5,6,250,"12,180",0,1
